Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
711148308,Blue,200,1,117,19 February 2023,Week-8,Q1,2023,9357,1285,4173,77,0.137,Chip,Grocery,1126.71,0
711149133,Blue,245,1,118,19 February 2023,Week-8,Q1,2023,4377,2517,8759,74,0.575,Online,Entertainment,1576.62,1
711150333,Blue,350,1,96,19 February 2023,Week-8,Q1,2023,2391,0,2857,40,0,Swipe,Food,314.27,1
711151383,Blue,450,0,81,19 February 2023,Week-8,Q1,2023,2066,347,2157,37,0.168,Online,Grocery,215.7,0
711152658,Silver,435,1,90,19 February 2023,Week-8,Q1,2023,34516,1635,7219,86,0.047,Swipe,Food,866.28,0
711153783,Blue,175,1,95,19 February 2023,Week-8,Q1,2023,1438.3,541,4173,70,0.376,Swipe,Entertainment,250.38,0
711154908,Blue,225,1,98,19 February 2023,Week-8,Q1,2023,1845,1076,4319,76,0.583,Chip,Travel,388.71,0
711156858,Blue,200,1,87,19 February 2023,Week-8,Q1,2023,8297,2517,9819,74,0.303,Chip,Travel,1374.66,0
711157833,Blue,125,1,60,19 February 2023,Week-8,Q1,2023,5108,1656,1631,41,0.324,Swipe,Fuel,326.2,0
711159108,Blue,460,1,96,19 February 2023,Week-8,Q1,2023,7418,396,911,26,0.053,Swipe,Bills,255.08,0
711160233,Blue,175,1,100,19 February 2023,Week-8,Q1,2023,12024,0,14551,105,0,Online,Entertainment,3201.22,0
711161133,Blue,285,1,140,19 February 2023,Week-8,Q1,2023,6071,0,9338,59,0,Chip,Fuel,1587.46,0
711164508,Silver,320,1,98,19 February 2023,Week-8,Q1,2023,34516,1163,3941,71,0.034,Swipe,Bills,512.33,0
711167808,Blue,495,1,65,19 February 2023,Week-8,Q1,2023,18975,0,4803,65,0,Swipe,Food,480.3,0
711173058,Blue,325,1,115,19 February 2023,Week-8,Q1,2023,5406,1782,1407,29,0.33,Swipe,Bills,126.63,0
711173883,Blue,300,0,74,19 February 2023,Week-8,Q1,2023,1651,770,2516,54,0.466,Swipe,Entertainment,427.72,0
711175083,Blue,345,1,78,19 February 2023,Week-8,Q1,2023,9110,0,2999,75,0,Chip,Travel,329.89,0
711176133,Blue,195,1,102,19 February 2023,Week-8,Q1,2023,2295,1015,3366,82,0.442,Swipe,Fuel,673.2,0
711178383,Blue,450,1,119,19 February 2023,Week-8,Q1,2023,30300,1166,4146,64,0.038,Online,Food,1160.88,0
711181608,Blue,245,0,97,19 February 2023,Week-8,Q1,2023,1606,0,4129,68,0,Swipe,Entertainment,990.96,0
711183558,Blue,450,1,79,19 February 2023,Week-8,Q1,2023,2221,1291,8618,98,0.581,Swipe,Entertainment,1809.78,0
711184983,Blue,245,1,82,19 February 2023,Week-8,Q1,2023,11191,0,3839,73,0,Swipe,Bills,575.85,0
711190233,Blue,415,0,93,19 February 2023,Week-8,Q1,2023,4549,990,13804,123,0.218,Chip,Entertainment,2346.68,0
711191808,Gold,245,0,74,19 February 2023,Week-8,Q1,2023,34516,1793,4256,82,0.052,Swipe,Grocery,851.2,0
711195558,Blue,200,0,107,19 February 2023,Week-8,Q1,2023,7251,1603,1300,36,0.221,Swipe,Bills,130,0
711196458,Blue,335,1,113,19 February 2023,Week-8,Q1,2023,1621,580,1893,41,0.358,Swipe,Bills,246.09,0
711197658,Blue,425,1,137,19 February 2023,Week-8,Q1,2023,2618,2026,4198,68,0.774,Chip,Entertainment,587.72,0
711199008,Blue,125,0,72,19 February 2023,Week-8,Q1,2023,2919,2192,2399,57,0.751,Swipe,Fuel,623.74,0
711199908,Blue,125,1,147,19 February 2023,Week-8,Q1,2023,2317,1232,3057,71,0.532,Chip,Bills,397.41,1
711201108,Blue,150,0,135,19 February 2023,Week-8,Q1,2023,1653,0,2284,35,0,Swipe,Entertainment,205.56,1
711203658,Blue,290,1,95,19 February 2023,Week-8,Q1,2023,2259,1346,7745,88,0.596,Swipe,Grocery,1006.85,1
711204483,Blue,425,0,98,19 February 2023,Week-8,Q1,2023,2340,1930,781,15,0.825,Online,Entertainment,132.77,1
711205758,Silver,430,0,115,19 February 2023,Week-8,Q1,2023,34516,0,2534,43,0,Swipe,Entertainment,532.14,1
711206958,Blue,350,0,87,19 February 2023,Week-8,Q1,2023,2416,1305,4163,73,0.54,Chip,Bills,1124.01,1
711208083,Blue,405,0,77,19 February 2023,Week-8,Q1,2023,2925,1447,4455,77,0.495,Chip,Food,668.25,1
711210633,Blue,125,0,100,19 February 2023,Week-8,Q1,2023,1922,1124,8049,76,0.585,Swipe,Grocery,1368.33,0
711213108,Blue,445,1,83,19 February 2023,Week-8,Q1,2023,34516,0,2305,60,0,Swipe,Bills,322.7,0
711216933,Blue,405,1,81,19 February 2023,Week-8,Q1,2023,2190,1299,5026,77,0.593,Swipe,Bills,1407.28,0
711219333,Blue,250,1,93,19 February 2023,Week-8,Q1,2023,7571,2264,2273,49,0.299,Swipe,Bills,386.41,0
711220683,Blue,150,0,101,19 February 2023,Week-8,Q1,2023,11770,1813,3280,70,0.154,Online,Entertainment,754.4,0
711221958,Blue,445,1,85,19 February 2023,Week-8,Q1,2023,2867,0,2646,41,0,Swipe,Entertainment,343.98,0
711224733,Blue,460,0,82,19 February 2023,Week-8,Q1,2023,22382,0,695,10,0,Swipe,Bills,97.3,0
711225933,Blue,415,0,97,19 February 2023,Week-8,Q1,2023,2265,1935,2306,61,0.854,Swipe,Entertainment,368.96,0
711226758,Blue,245,1,132,19 February 2023,Week-8,Q1,2023,4002,1669,2024,53,0.417,Swipe,Bills,323.84,0
711227883,Silver,250,1,102,19 February 2023,Week-8,Q1,2023,3624,1641,15824,121,0.453,Swipe,Entertainment,2531.84,0
711231558,Blue,290,0,111,19 February 2023,Week-8,Q1,2023,8308,2517,1915,37,0.303,Swipe,Bills,402.15,0
711232608,Blue,250,0,50,19 February 2023,Week-8,Q1,2023,1636,0,2235,35,0,Online,Bills,156.45,0
711234783,Blue,245,0,84,19 February 2023,Week-8,Q1,2023,2020,0,2621,45,0,Swipe,Entertainment,760.09,0
711237633,Blue,140,1,83,19 February 2023,Week-8,Q1,2023,1460,0,2329,36,0,Swipe,Bills,628.83,0
711238908,Blue,100,1,113,19 February 2023,Week-8,Q1,2023,7699,1758,5103,62,0.228,Swipe,Fuel,816.48,0
711240108,Blue,345,0,113,19 February 2023,Week-8,Q1,2023,13116,1225,4800,61,0.093,Chip,Food,768,0
711242058,Blue,200,1,86,19 February 2023,Week-8,Q1,2023,11862,2517,643,16,0.212,Swipe,Bills,115.74,0
711243108,Blue,225,0,106,19 February 2023,Week-8,Q1,2023,18964,2207,3835,78,0.116,Chip,Entertainment,805.35,0
711245433,Blue,175,1,40,19 February 2023,Week-8,Q1,2023,2509,0,2281,41,0,Chip,Grocery,250.91,0
711249858,Blue,175,1,106,19 February 2023,Week-8,Q1,2023,29890,0,3315,47,0,Swipe,Fuel,464.1,0
711251133,Blue,420,0,85,26 February 2023,Week-9,Q1,2023,15326,0,2990,55,0,Swipe,Grocery,538.2,0
711252258,Blue,250,1,86,26 February 2023,Week-9,Q1,2023,1572,985,4148,54,0.627,Swipe,Grocery,1078.48,0
711253383,Blue,175,1,41,26 February 2023,Week-9,Q1,2023,4382,0,2446,34,0,Swipe,Fuel,587.04,0
711255858,Blue,150,0,99,26 February 2023,Week-9,Q1,2023,8777,1668,4141,83,0.19,Chip,Bills,496.92,0
711256908,Blue,450,0,161,26 February 2023,Week-9,Q1,2023,10331,957,3695,81,0.093,Swipe,Grocery,849.85,0
711258108,Blue,100,1,115,26 February 2023,Week-9,Q1,2023,2821,2415,1419,36,0.856,Swipe,Food,368.94,0
711263058,Blue,290,0,157,26 February 2023,Week-9,Q1,2023,2763,1879,4660,80,0.68,Swipe,Bills,885.4,0
711264033,Blue,150,1,108,26 February 2023,Week-9,Q1,2023,4786,1516,4973,74,0.317,Swipe,Food,1193.52,0
711267633,Blue,110,0,69,26 February 2023,Week-9,Q1,2023,4248,316,2271,36,0.074,Chip,Fuel,476.91,0
711272058,Blue,200,1,66,26 February 2023,Week-9,Q1,2023,1622,972,4216,71,0.599,Swipe,Grocery,590.24,0
711274458,Blue,410,1,96,26 February 2023,Week-9,Q1,2023,1438.3,0,2478,45,0,Swipe,Bills,446.04,0
711275433,Blue,175,0,83,26 February 2023,Week-9,Q1,2023,18873,0,2021,38,0,Swipe,Entertainment,303.15,0
711276933,Blue,125,1,85,26 February 2023,Week-9,Q1,2023,2030,1262,4851,84,0.622,Swipe,Entertainment,1309.77,0
711278283,Blue,100,1,91,26 February 2023,Week-9,Q1,2023,8604,1075,4705,65,0.125,Chip,Bills,799.85,0
711283008,Silver,460,0,138,26 February 2023,Week-9,Q1,2023,34516,0,16019,105,0,Chip,Travel,1441.71,0
711285633,Blue,415,1,109,26 February 2023,Week-9,Q1,2023,2735,1769,3306,71,0.647,Swipe,Grocery,859.56,0
711286533,Blue,95,1,144,26 February 2023,Week-9,Q1,2023,13448,0,5067,62,0,Chip,Food,861.39,0
711287733,Blue,190,0,104,26 February 2023,Week-9,Q1,2023,4721,1289,3856,74,0.273,Swipe,Bills,269.92,0
711288558,Blue,300,0,73,26 February 2023,Week-9,Q1,2023,2035,1174,4670,77,0.577,Swipe,Entertainment,1120.8,0
711289533,Blue,100,0,92,26 February 2023,Week-9,Q1,2023,26710,1681,14043,117,0.063,Chip,Travel,2106.45,0
711291558,Blue,330,1,141,26 February 2023,Week-9,Q1,2023,2464,0,2636,50,0,Swipe,Entertainment,579.92,0
711294258,Blue,200,0,109,26 February 2023,Week-9,Q1,2023,2642,2377,4780,88,0.9,Chip,Fuel,286.8,0
711296508,Blue,125,1,85,26 February 2023,Week-9,Q1,2023,2608,2455,4776,85,0.941,Swipe,Fuel,859.68,0
711297483,Silver,345,1,95,26 February 2023,Week-9,Q1,2023,13878,2222,1658,38,0.16,Swipe,Travel,149.22,0
711298458,Blue,150,1,137,26 February 2023,Week-9,Q1,2023,2190,0,2338,40,0,Swipe,Bills,584.5,0
711302883,Blue,490,0,88,26 February 2023,Week-9,Q1,2023,2165,1392,4194,72,0.643,Swipe,Entertainment,545.22,0
711305208,Blue,250,1,113,26 February 2023,Week-9,Q1,2023,14785,1088,4354,70,0.074,Chip,Entertainment,304.78,0
711309033,Blue,475,0,110,26 February 2023,Week-9,Q1,2023,17298,2310,3663,65,0.134,Swipe,Fuel,549.45,0
711310908,Blue,100,1,118,26 February 2023,Week-9,Q1,2023,2972,2160,2552,62,0.727,Swipe,Entertainment,433.84,1
711311883,Silver,220,1,105,26 February 2023,Week-9,Q1,2023,13994,0,3299,63,0,Chip,Fuel,494.85,1
711313158,Blue,280,0,66,26 February 2023,Week-9,Q1,2023,10721,0,4962,74,0,Chip,Bills,843.54,1
711314058,Blue,455,0,73,26 February 2023,Week-9,Q1,2023,1687,1107,1670,17,0.656,Swipe,Bills,133.6,1
711315783,Blue,420,1,91,26 February 2023,Week-9,Q1,2023,7451,683,2165,49,0.092,Swipe,Fuel,324.75,1
711318033,Blue,450,1,94,26 February 2023,Week-9,Q1,2023,2926,0,1304,24,0,Swipe,Bills,312.96,1
711320508,Blue,175,1,153,26 February 2023,Week-9,Q1,2023,3038,1410,1762,34,0.464,Swipe,Entertainment,510.98,1
711323283,Blue,250,1,92,26 February 2023,Week-9,Q1,2023,2527,1030,2767,43,0.408,Swipe,Bills,442.72,1
711325308,Blue,470,1,88,26 February 2023,Week-9,Q1,2023,9959,0,4859,64,0,Swipe,Fuel,971.8,0
711326583,Blue,245,1,80,26 February 2023,Week-9,Q1,2023,3989,0,4274,68,0,Swipe,Bills,427.4,0
711327558,Blue,280,1,102,26 February 2023,Week-9,Q1,2023,2801,1980,1600,45,0.707,Swipe,Fuel,272,0
711328458,Gold,200,1,74,26 February 2023,Week-9,Q1,2023,34516,1341,13988,127,0.039,Swipe,Food,2657.72,0
711329658,Blue,360,0,118,26 February 2023,Week-9,Q1,2023,9007,1965,1925,42,0.218,Swipe,Grocery,288.75,0
711330408,Blue,290,1,94,26 February 2023,Week-9,Q1,2023,2939,1865,2077,47,0.635,Swipe,Food,456.94,0
711332883,Blue,125,1,138,26 February 2023,Week-9,Q1,2023,7547,2477,5294,73,0.328,Swipe,Food,1058.8,0
711333933,Blue,250,0,118,26 February 2023,Week-9,Q1,2023,3005,1660,4586,72,0.552,Online,Grocery,642.04,0
711334983,Blue,345,0,76,26 February 2023,Week-9,Q1,2023,26229,0,2077,46,0,Swipe,Entertainment,166.16,0
711336033,Blue,485,0,110,26 February 2023,Week-9,Q1,2023,7595,1032,4080,72,0.136,Chip,Grocery,1183.2,0
711337158,Blue,220,1,74,26 February 2023,Week-9,Q1,2023,3059,2387,4774,81,0.78,Swipe,Entertainment,668.36,0
711338058,Blue,150,1,104,26 February 2023,Week-9,Q1,2023,1438.3,1201,4851,86,0.835,Swipe,Entertainment,630.63,0
711339258,Silver,250,0,82,26 February 2023,Week-9,Q1,2023,20176,2219,8255,86,0.11,Swipe,Grocery,2146.3,0
711340233,Blue,320,0,119,26 February 2023,Week-9,Q1,2023,9216,2059,3630,78,0.223,Swipe,Fuel,943.8,0
711341433,Blue,385,0,74,26 February 2023,Week-9,Q1,2023,3095,2010,3901,77,0.649,Chip,Bills,858.22,0
711342483,Blue,355,0,96,26 February 2023,Week-9,Q1,2023,2418,1720,3896,58,0.711,Swipe,Bills,311.68,0
711343233,Blue,325,0,106,26 February 2023,Week-9,Q1,2023,1438.3,1183,4551,65,0.822,Swipe,Fuel,637.14,0
711345258,Blue,200,1,102,26 February 2023,Week-9,Q1,2023,5731,0,4751,85,0,Chip,Bills,997.71,0
711346383,Blue,480,1,140,26 February 2023,Week-9,Q1,2023,34516,0,2804,70,0,Swipe,Entertainment,308.44,0
711348033,Blue,340,1,93,26 February 2023,Week-9,Q1,2023,5435,1243,16202,117,0.229,Chip,Bills,2106.26,0
711349083,Blue,150,0,117,26 February 2023,Week-9,Q1,2023,4012,0,2962,60,0,Swipe,Entertainment,829.36,0
711350133,Blue,250,0,135,26 February 2023,Week-9,Q1,2023,13587,2374,4995,88,0.175,Swipe,Entertainment,1098.9,0
711351108,Blue,245,0,118,26 February 2023,Week-9,Q1,2023,2608,1804,4671,61,0.692,Chip,Grocery,280.26,0
711355908,Silver,370,1,93,26 February 2023,Week-9,Q1,2023,34516,941,12042,117,0.027,Chip,Grocery,2167.56,0
711356733,Blue,300,0,108,26 February 2023,Week-9,Q1,2023,3883,847,4667,90,0.218,Swipe,Bills,793.39,0
711357858,Blue,150,0,71,26 February 2023,Week-9,Q1,2023,7246,0,777,13,0,Swipe,Entertainment,139.86,0
711359058,Blue,175,0,86,26 February 2023,Week-9,Q1,2023,3942,1711,4622,71,0.434,Chip,Entertainment,1016.84,0
711360783,Gold,300,0,82,26 February 2023,Week-9,Q1,2023,4366,1870,15451,127,0.428,Swipe,Entertainment,3399.22,0
711363258,Blue,250,0,92,26 February 2023,Week-9,Q1,2023,4821,0,4680,77,0,Online,Fuel,748.8,0
711364233,Platinum,400,1,146,26 February 2023,Week-9,Q1,2023,34516,1559,8888,104,0.045,Swipe,Grocery,2044.24,0
711365133,Blue,430,1,90,26 February 2023,Week-9,Q1,2023,2283,1470,5100,76,0.644,Swipe,Grocery,408,0
711367308,Blue,320,1,120,26 February 2023,Week-9,Q1,2023,2186,1185,2614,67,0.542,Swipe,Bills,601.22,0
711368283,Blue,150,1,115,26 February 2023,Week-9,Q1,2023,34516,1629,3448,53,0.047,Swipe,Grocery,344.8,0
711370458,Gold,220,0,54,26 February 2023,Week-9,Q1,2023,15016,2016,7685,84,0.134,Swipe,Food,2151.8,0
711371208,Blue,270,0,76,26 February 2023,Week-9,Q1,2023,6465,1863,4490,68,0.288,Chip,Bills,987.8,0
711372258,Blue,350,1,81,26 February 2023,Week-9,Q1,2023,5042,1002,2897,62,0.199,Swipe,Grocery,289.7,0
711374283,Blue,385,1,54,26 February 2023,Week-9,Q1,2023,24480,1923,1416,32,0.079,Swipe,Bills,184.08,0
711375558,Blue,285,0,118,26 February 2023,Week-9,Q1,2023,3072,1734,4540,78,0.564,Swipe,Bills,272.4,0
711377808,Blue,365,1,42,26 February 2023,Week-9,Q1,2023,21142,0,4360,66,0,Chip,Fuel,1002.8,0
711379083,Blue,330,1,79,26 February 2023,Week-9,Q1,2023,2758,1429,5124,74,0.518,Online,Bills,666.12,0
711381183,Blue,435,0,76,26 February 2023,Week-9,Q1,2023,1438.3,1141,4485,85,0.793,Swipe,Bills,448.5,0
711382458,Blue,295,1,82,26 February 2023,Week-9,Q1,2023,1438.3,0,2389,49,0,Swipe,Entertainment,692.81,0
711388458,Blue,445,1,87,26 February 2023,Week-9,Q1,2023,17072,1519,8591,99,0.089,Swipe,Food,1116.83,0
711389358,Blue,385,0,56,26 February 2023,Week-9,Q1,2023,5791,2517,2516,64,0.435,Swipe,Bills,478.04,0
711390333,Blue,495,1,149,26 February 2023,Week-9,Q1,2023,6526,489,2331,45,0.075,Chip,Bills,582.75,0
711391308,Blue,150,1,112,26 February 2023,Week-9,Q1,2023,2168,1704,4584,92,0.786,Swipe,Entertainment,320.88,0
711392508,Blue,405,1,81,26 February 2023,Week-9,Q1,2023,1438.3,0,4513,75,0,Swipe,Grocery,586.69,0
711393483,Blue,100,0,91,26 February 2023,Week-9,Q1,2023,2432,0,4340,76,0,Chip,Fuel,824.6,0
711396483,Blue,220,1,50,26 February 2023,Week-9,Q1,2023,6033,0,4505,74,0,Swipe,Bills,1216.35,0
711397533,Blue,440,0,95,26 February 2023,Week-9,Q1,2023,5616,2410,3410,62,0.429,Chip,Bills,647.9,0
711398433,Platinum,125,0,118,26 February 2023,Week-9,Q1,2023,16565,1200,16736,99,0.072,Swipe,Travel,2510.4,0
711399408,Blue,150,1,66,26 February 2023,Week-9,Q1,2023,12373,0,2462,40,0,Swipe,Grocery,393.92,0
711402333,Blue,495,0,101,26 February 2023,Week-9,Q1,2023,3235,797,1493,32,0.246,Swipe,Travel,238.88,0
711403383,Blue,415,1,85,26 February 2023,Week-9,Q1,2023,2562,1968,2256,70,0.768,Swipe,Travel,451.2,0
711405333,Blue,395,0,44,26 February 2023,Week-9,Q1,2023,6849,2126,1651,43,0.31,Swipe,Fuel,264.16,0
711406758,Blue,410,0,171,26 February 2023,Week-9,Q1,2023,1667,0,4385,80,0,Chip,Fuel,1008.55,0
711409833,Blue,100,0,97,26 February 2023,Week-9,Q1,2023,1830,650,4838,71,0.355,Chip,Fuel,1064.36,0
711410958,Blue,245,0,139,26 February 2023,Week-9,Q1,2023,13452,2517,7582,69,0.187,Swipe,Bills,758.2,0
711412533,Blue,350,0,160,26 February 2023,Week-9,Q1,2023,5492,1573,2416,45,0.286,Swipe,Fuel,434.88,0
711416958,Blue,245,0,76,26 February 2023,Week-9,Q1,2023,5795,0,2322,65,0,Swipe,Bills,139.32,0
711419133,Blue,375,1,104,26 February 2023,Week-9,Q1,2023,3057,1077,4449,77,0.352,Swipe,Food,978.78,0
711420258,Blue,270,1,151,26 February 2023,Week-9,Q1,2023,1438.3,0,4432,71,0,Swipe,Food,1285.28,0
711421233,Blue,355,0,112,26 February 2023,Week-9,Q1,2023,7119,1513,4969,84,0.213,Chip,Fuel,447.21,0
711422358,Silver,300,1,108,26 February 2023,Week-9,Q1,2023,10531,2330,14955,118,0.221,Swipe,Food,1794.6,0
711423558,Blue,300,0,111,26 February 2023,Week-9,Q1,2023,4606,0,4181,63,0,Chip,Fuel,376.29,0
711426033,Blue,350,0,59,26 February 2023,Week-9,Q1,2023,11332,946,3806,65,0.083,Swipe,Fuel,1103.74,0
711427458,Blue,175,1,80,26 February 2023,Week-9,Q1,2023,6273,978,1359,25,0.156,Swipe,Bills,394.11,0
711428733,Blue,175,1,67,26 February 2023,Week-9,Q1,2023,3028,1339,4144,64,0.442,Swipe,Travel,455.84,0
711430908,Blue,375,1,80,26 February 2023,Week-9,Q1,2023,1438.3,0,2153,35,0,Chip,Food,473.66,0
711432258,Blue,125,0,59,26 February 2023,Week-9,Q1,2023,4178,0,7914,54,0,Online,Fuel,1424.52,0
711433908,Blue,200,1,112,26 February 2023,Week-9,Q1,2023,9491,0,9061,51,0,Online,Travel,2537.08,0
711436083,Blue,245,0,88,26 February 2023,Week-9,Q1,2023,2032,1003,2454,46,0.494,Swipe,Bills,269.94,0
711436983,Silver,200,0,78,26 February 2023,Week-9,Q1,2023,34516,2517,8596,102,0.073,Swipe,Grocery,1289.4,0
711438033,Blue,425,0,127,26 February 2023,Week-9,Q1,2023,1894,0,5750,73,0,Swipe,Food,1495,0
711441333,Silver,460,1,42,26 February 2023,Week-9,Q1,2023,10514,1580,1229,27,0.15,Swipe,Bills,184.35,0
711443808,Blue,355,0,114,26 February 2023,Week-9,Q1,2023,2695,1657,4068,53,0.615,Swipe,Bills,406.8,0
711445233,Blue,150,0,78,26 February 2023,Week-9,Q1,2023,1438.3,0,4653,78,0,Swipe,Bills,1302.84,0
711447783,Blue,360,1,77,26 February 2023,Week-9,Q1,2023,2375,1353,5000,76,0.57,Swipe,Fuel,500,0
711448983,Blue,125,1,98,26 February 2023,Week-9,Q1,2023,2234,2024,2313,37,0.906,Swipe,Food,323.82,0
711452583,Blue,125,1,91,26 February 2023,Week-9,Q1,2023,2778,2517,4575,60,0.906,Swipe,Bills,869.25,0
711453783,Blue,385,0,103,26 February 2023,Week-9,Q1,2023,1966,1452,4666,74,0.739,Chip,Fuel,419.94,0
711455133,Blue,350,1,105,26 February 2023,Week-9,Q1,2023,12948,1839,2481,42,0.142,Swipe,Entertainment,645.06,0
711456108,Blue,490,1,119,26 February 2023,Week-9,Q1,2023,1438.3,819,2488,44,0.569,Swipe,Bills,323.44,0
711458583,Silver,125,1,85,26 February 2023,Week-9,Q1,2023,34516,1349,8582,106,0.039,Swipe,Fuel,1458.94,0
711459483,Blue,440,0,83,26 February 2023,Week-9,Q1,2023,2242,0,4845,66,0,Swipe,Entertainment,1356.6,0
711460458,Blue,150,0,69,26 February 2023,Week-9,Q1,2023,10973,0,10583,75,0,Chip,Travel,1904.94,0
711461658,Blue,125,1,92,26 February 2023,Week-9,Q1,2023,3291,1197,3228,82,0.364,Swipe,Bills,742.44,0
711465333,Blue,480,0,114,26 February 2023,Week-9,Q1,2023,24250,0,12593,99,0,Swipe,Food,1385.23,0
711466533,Blue,195,0,70,26 February 2023,Week-9,Q1,2023,3933,852,1489,45,0.217,Swipe,Bills,416.92,0
711468708,Blue,470,1,72,26 February 2023,Week-9,Q1,2023,1438.3,0,1986,52,0,Chip,Bills,575.94,0
711473058,Blue,250,1,90,26 February 2023,Week-9,Q1,2023,11651,1368,3870,64,0.117,Swipe,Bills,387,0
711474333,Blue,245,0,67,26 February 2023,Week-9,Q1,2023,1614,0,1690,38,0,Swipe,Fuel,236.6,0
711478233,Blue,385,0,131,26 February 2023,Week-9,Q1,2023,2652,2496,3691,58,0.941,Swipe,Grocery,922.75,0
711480108,Blue,410,1,88,26 February 2023,Week-9,Q1,2023,5335,2145,1888,43,0.402,Swipe,Travel,358.72,0
711481533,Blue,200,1,97,26 February 2023,Week-9,Q1,2023,5926,1251,1316,28,0.211,Swipe,Travel,381.64,0
711487533,Blue,365,0,84,26 February 2023,Week-9,Q1,2023,1438.3,0,1687,38,0,Swipe,Bills,404.88,0
711491283,Blue,380,0,64,26 February 2023,Week-9,Q1,2023,1975,1264,2959,63,0.64,Chip,Grocery,532.62,0
711492258,Blue,200,1,115,26 February 2023,Week-9,Q1,2023,2021,1578,5298,71,0.781,Swipe,Food,1536.42,0
711493158,Blue,375,1,156,26 February 2023,Week-9,Q1,2023,2801,2467,4926,90,0.881,Chip,Grocery,689.64,0
711494208,Blue,340,0,99,26 February 2023,Week-9,Q1,2023,2846,1606,5092,86,0.564,Swipe,Entertainment,458.28,0
711497283,Blue,220,0,91,26 February 2023,Week-9,Q1,2023,2708,1616,4237,87,0.597,Swipe,Grocery,1143.99,0
711498258,Blue,245,1,73,26 February 2023,Week-9,Q1,2023,20311,1655,1266,34,0.081,Swipe,Bills,341.82,0
711499158,Silver,220,0,67,26 February 2023,Week-9,Q1,2023,34516,733,3018,60,0.021,Swipe,Bills,482.88,0
711502908,Blue,370,1,86,26 February 2023,Week-9,Q1,2023,7532,0,3550,68,0,Swipe,Entertainment,248.5,0
711505308,Blue,425,0,119,26 February 2023,Week-9,Q1,2023,2636,1619,4727,83,0.614,Chip,Entertainment,661.78,0
711507783,Blue,150,0,116,26 February 2023,Week-9,Q1,2023,1694,0,1930,41,0,Chip,Entertainment,540.4,0
711508608,Blue,390,0,86,26 February 2023,Week-9,Q1,2023,3069,1482,4351,74,0.483,Chip,Fuel,652.65,0
711509658,Blue,200,0,113,26 February 2023,Week-9,Q1,2023,11374,2517,1088,26,0.221,Swipe,Fuel,184.96,0
711515433,Blue,200,0,122,26 February 2023,Week-9,Q1,2023,2850,2517,4320,85,0.883,Chip,Fuel,432,0
711516783,Blue,435,0,145,26 February 2023,Week-9,Q1,2023,2155,1119,5441,91,0.519,Swipe,Fuel,1360.25,0
711521958,Blue,420,0,95,26 February 2023,Week-9,Q1,2023,1588,1506,4660,68,0.948,Swipe,Bills,466,0
711523533,Platinum,100,0,106,26 February 2023,Week-9,Q1,2023,17230,1805,14781,130,0.105,Swipe,Grocery,1773.72,0
711525033,Blue,490,1,87,26 February 2023,Week-9,Q1,2023,3171,2179,1946,38,0.687,Swipe,Travel,311.36,0
711526533,Blue,475,0,76,26 February 2023,Week-9,Q1,2023,16434,2104,1726,37,0.128,Swipe,Bills,431.5,1
711527508,Blue,250,1,98,26 February 2023,Week-9,Q1,2023,8583,0,1794,31,0,Chip,Entertainment,322.92,1
711529383,Blue,195,1,105,26 February 2023,Week-9,Q1,2023,6602,1224,3163,73,0.185,Online,Fuel,379.56,1
711531858,Blue,450,0,55,26 February 2023,Week-9,Q1,2023,2447,1267,2132,37,0.518,Chip,Entertainment,191.88,1
711533058,Blue,415,1,115,26 February 2023,Week-9,Q1,2023,3347,2240,5533,85,0.669,Swipe,Entertainment,663.96,1
711534183,Blue,360,1,75,26 February 2023,Week-9,Q1,2023,28830,0,3533,57,0,Swipe,Bills,918.58,1
711535158,Blue,275,1,68,26 February 2023,Week-9,Q1,2023,2197,461,1955,42,0.21,Chip,Bills,566.95,1
711538758,Blue,440,0,72,26 February 2023,Week-9,Q1,2023,24657,633,1954,46,0.026,Swipe,Bills,156.32,0
711540108,Blue,125,1,80,26 February 2023,Week-9,Q1,2023,1438.3,0,2316,48,0,Swipe,Bills,648.48,0
711542358,Gold,440,1,105,26 February 2023,Week-9,Q1,2023,15987,1187,7471,88,0.074,Swipe,Grocery,1793.04,0
711546333,Blue,490,1,96,26 February 2023,Week-9,Q1,2023,7958,1559,4962,72,0.196,Online,Grocery,893.16,0
711549408,Blue,300,1,103,26 February 2023,Week-9,Q1,2023,1507,961,4126,90,0.638,Online,Travel,907.72,0
711550983,Blue,175,0,110,26 February 2023,Week-9,Q1,2023,11343,1175,8313,107,0.104,Swipe,Fuel,914.43,0
711551958,Blue,420,1,103,26 February 2023,Week-9,Q1,2023,1438.3,0,844,24,0,Swipe,Bills,236.32,0
